charge_end_I,charge_end_U,charge_end_soc,charge_energy,charge_max_temp,charge_min_temp,charge_start_I,charge_start_U,charge_start_soc,mileage,vehicle_id,year,month,week,day,hour,night,start,end,second_interval,charge_hour,dU,dsoc,ddsoc,dsoc/hour,dtemp,dmileage,dmileage/soc,interval_min,dU/dsoc,sum_charge,phase,energy/dsoc,P/kW,charge_mode
-7.7,397.6,100.0,21.526,8,3,-7.7,362.4,33.2,90837.1,1,2017,12,0,11,17,0,2017-12-11 17:22:15,2017-12-12 00:47:54,26739.0,7.4275,35.200000000000045,66.8,53.599999999999994,8.99360484685291,5,88.60000000000582,1.6529850746269745,386.95,0.5269461077844318,295.45888888888885,0,0.32224550898203597,2.8981487714574214,0
-40.1,384.0,70.4,3.781,6,0,-22.8,371.9,58.8,90907.8,1,2017,12,1,12,10,0,2017-12-12 10:20:20,2017-12-12 10:35:10,890.0,0.24722222222222223,12.100000000000023,11.600000000000009,41.2,46.921348314606774,6,70.69999999999709,1.7160194174756573,572.4333333333333,1.0431034482758632,295.70611111111106,0,0.32594827586206876,15.293932584269664,1
-40.0,390.0,96.0,8.242,10,3,-26.1,376.2,70.4,90908.0,1,2017,12,1,12,10,0,2017-12-12 10:43:12,2017-12-12 11:15:12,1920.0,0.5333333333333333,13.800000000000011,25.599999999999994,0.0,47.99999999999999,7,0.19999999999708962,inf,8.033333333333333,0.5390625000000006,296.2394444444444,0,0.3219531250000001,15.453750000000001,1
-40.0,383.5,80.0,8.53,14,5,-22.8,370.8,53.2,90988.4,1,2017,12,1,12,15,0,2017-12-12 15:29:23,2017-12-12 16:02:53,2010.0,0.5583333333333333,12.699999999999989,26.799999999999997,42.8,47.99999999999999,9,80.39999999999418,1.8785046728970605,254.18333333333334,0.473880597014925,296.79777777777775,0,0.31828358208955226,15.277611940298506,1
-7.6,397.7,100.0,20.359,11,1,-7.6,362.6,37.2,91052.8,1,2017,12,1,12,19,0,2017-12-12 19:18:46,2017-12-13 02:20:06,25280.0,7.022222222222222,35.099999999999966,62.8,42.8,8.943037974683543,10,64.40000000000873,1.5046728971964658,195.88333333333333,0.5589171974522288,303.82,0,0.32418789808917203,2.899224683544304,0
-7.7,379.6,96.0,4.947,4,-2,-7.6,372.2,80.4,91084.5,1,2017,12,2,13,8,0,2017-12-13 08:45:54,2017-12-13 10:28:14,6140.0,1.7055555555555555,7.400000000000034,15.599999999999994,0.0,9.146579804560258,6,0.10000000000582077,inf,3.7666666666666666,0.4743589743589767,305.5855555555556,0,0.31711538461538474,2.900521172638437,0
-40.5,380.7,54.4,3.2689999999999997,9,5,-22.9,370.2,44.4,91192.1,1,2017,12,2,13,15,0,2017-12-13 15:05:26,2017-12-13 15:18:16,770.0,0.21388888888888888,10.5,10.0,51.6,46.753246753246756,4,107.60000000000582,2.0852713178295703,277.2,1.05,305.7994444444445,0,0.32689999999999997,15.283636363636363,1
-7.8,398.7,100.0,20.941,9,3,-7.7,362.5,35.2,91222.0,1,2017,12,2,13,17,0,2017-12-13 17:43:29,2017-12-14 00:56:48,25999.0,7.2219444444444445,36.19999999999999,64.8,19.199999999999996,8.972652794338243,6,29.89999999999418,1.5572916666663639,145.21666666666667,0.5586419753086418,313.0213888888889,0,0.32316358024691355,2.89963460133082,0
-43.1,390.0,97.2,14.190999999999999,14,4,-34.7,372.7,52.8,91312.5,1,2017,12,3,14,12,0,2017-12-14 12:42:17,2017-12-14 13:33:57,3100.0,0.8611111111111112,17.30000000000001,44.400000000000006,47.2,51.561290322580646,10,90.5,1.917372881355932,705.4833333333333,0.3896396396396398,313.8825,0,0.31961711711711704,16.479870967741935,1
-7.8,396.4,100.0,23.034000000000002,13,4,-7.6,359.0,28.8,91416.7,1,2017,12,3,14,20,0,2017-12-14 20:43:22,2017-12-15 04:40:55,28653.0,7.9591666666666665,37.39999999999998,71.2,68.4,8.945660140299445,9,104.19999999999709,1.5233918128654544,429.4166666666667,0.5252808988764042,321.84166666666664,0,0.3235112359550562,2.894021568422155,0
-40.6,390.1,98.0,20.818,19,7,-31.0,365.4,32.0,91547.0,1,2017,12,4,15,12,0,2017-12-15 12:36:28,2017-12-15 13:57:18,4850.0,1.3472222222222223,24.700000000000045,66.0,68.0,48.98969072164948,12,130.3000000000029,1.916176470588278,475.55,0.37424242424242493,323.18888888888887,0,0.31542424242424244,15.452536082474227,1
-7.7,398.0,100.0,21.048000000000002,14,2,-7.7,362.9,35.2,91669.5,1,2017,12,4,15,19,0,2017-12-15 19:39:59,2017-12-16 02:56:03,26164.0,7.267777777777778,35.10000000000002,64.8,62.8,8.916067879529123,12,122.5,1.9506369426751593,342.68333333333334,0.5416666666666671,330.45666666666665,0,0.32481481481481483,2.8960709371655713,0
-44.6,382.1,64.4,8.609,12,4,-7.1,361.9,38.0,91792.1,1,2017,12,5,16,12,0,2017-12-16 12:30:45,2017-12-16 13:01:25,1840.0,0.5111111111111111,20.200000000000045,26.400000000000006,62.0,51.65217391304349,8,122.60000000000582,1.9774193548388035,574.7,0.7651515151515167,330.96777777777777,0,0.3260984848484848,16.843695652173913,1
-44.0,385.0,87.2,7.117000000000001,15,9,-6.5,370.7,65.2,91792.1,1,2017,12,5,16,13,0,2017-12-16 13:21:22,2017-12-16 13:46:32,1510.0,0.41944444444444445,14.300000000000011,22.0,-0.7999999999999972,52.450331125827816,6,0.0,-0.0,19.95,0.6500000000000005,331.3872222222222,0,0.32350000000000007,16.9676821192053,1
-45.7,389.9,96.4,2.928,16,11,-6.8,373.9,87.2,91792.1,1,2017,12,5,16,14,0,2017-12-16 14:04:29,2017-12-16 14:14:49,620.0,0.17222222222222222,16.0,9.200000000000003,0.0,53.419354838709694,5,0.0,,17.95,1.7391304347826082,331.5594444444444,0,0.31826086956521726,17.001290322580644,1
-7.7,398.5,100.0,23.09,12,1,-7.6,359.7,29.2,91908.3,1,2017,12,5,16,20,0,2017-12-16 20:18:37,2017-12-17 04:17:06,28709.0,7.974722222222222,38.80000000000001,70.8,67.2,8.878052178759274,11,116.19999999999709,1.7291666666666232,363.8,0.5480225988700567,339.53416666666664,0,0.32612994350282487,2.8953986554738935,0
-46.2,389.9,94.4,8.169,9,1,-36.7,374.0,69.2,91957.2,1,2017,12,6,17,10,0,2017-12-17 10:32:56,2017-12-17 11:00:26,1650.0,0.4583333333333333,15.899999999999977,25.200000000000003,30.799999999999997,54.98181818181819,8,48.89999999999418,1.5876623376621488,375.8333333333333,0.6309523809523799,339.99249999999995,0,0.32416666666666666,17.82327272727273,1
-7.7,399.6,100.0,2.677,18,13,-7.7,372.8,92.8,92462.0,1,2017,12,2,20,17,0,2017-12-20 17:59:13,2017-12-20 18:53:53,3280.0,0.9111111111111111,26.80000000000001,7.200000000000003,4.400000000000006,7.902439024390247,5,9.80000000000291,2.2272727272733857,143.78333333333333,3.7222222222222223,340.90361111111105,0,0.3718055555555554,2.9381707317073174,0
-45.3,390.0,96.8,10.713,14,7,-37.2,374.1,63.6,92529.8,1,2017,12,3,21,12,0,2017-12-21 12:16:08,2017-12-21 12:52:08,2160.0,0.6,15.899999999999977,33.199999999999996,36.4,55.33333333333333,7,67.80000000000291,1.8626373626374426,1042.25,0.47891566265060176,341.50361111111107,0,0.3226807228915663,17.855,1
-7.8,398.8,100.0,20.559,14,6,-7.7,363.2,36.8,92635.9,1,2017,12,3,21,19,0,2017-12-21 19:35:33,2017-12-22 02:41:02,25529.0,7.091388888888889,35.60000000000002,63.2,60.0,8.912217478162091,8,106.09999999999127,1.7683333333331879,403.4166666666667,0.5632911392405067,348.59499999999997,0,0.3253006329113924,2.8991499862901016,0
-45.3,380.7,56.4,1.6740000000000002,11,9,-1.8,365.1,51.2,92716.7,1,2017,12,4,22,12,0,2017-12-22 12:13:32,2017-12-22 12:19:22,350.0,0.09722222222222222,15.599999999999966,5.199999999999996,48.8,53.48571428571424,2,80.80000000000291,1.6557377049180926,572.5,2.999999999999996,348.6922222222222,0,0.3219230769230772,17.218285714285717,1
-45.6,389.2,97.2,13.127,18,10,-7.0,370.6,56.4,92716.7,1,2017,12,4,22,12,0,2017-12-22 12:23:42,2017-12-22 13:08:02,2660.0,0.7388888888888889,18.599999999999966,40.800000000000004,0.0,55.21804511278196,8,0.0,,4.333333333333333,0.4558823529411756,349.4311111111111,0,0.32174019607843135,17.765864661654135,1
-7.8,400.0,100.0,19.687,14,7,-7.7,363.7,39.6,92831.0,1,2017,12,4,22,19,0,2017-12-22 19:48:39,2017-12-23 02:35:58,24439.0,6.788611111111111,36.30000000000001,60.4,57.6,8.897254388477434,7,114.30000000000291,1.9843750000000504,400.6166666666667,0.600993377483444,356.2197222222222,0,0.3259437086092716,2.9000040918204513,0
-46.4,380.5,54.4,3.738,12,8,-61.2,373.1,42.8,92949.2,1,2017,12,5,23,12,0,2017-12-23 12:45:04,2017-12-23 12:58:14,790.0,0.21944444444444444,7.399999999999977,11.600000000000001,57.2,52.86075949367089,4,118.19999999999709,2.0664335664335156,609.1,0.6379310344827566,356.4391666666666,0,0.3222413793103448,17.033924050632912,1
-43.8,381.5,58.0,1.045,13,10,-6.9,370.2,54.4,92949.2,1,2017,12,5,23,13,0,2017-12-23 13:38:24,2017-12-23 13:42:14,230.0,0.06388888888888888,11.300000000000011,3.6000000000000014,0.0,56.34782608695655,3,0.0,,40.166666666666664,3.1388888888888906,356.5030555555555,0,0.29027777777777763,16.356521739130436,1
-43.9,383.3,73.6,4.913,15,10,-35.5,375.2,58.0,92949.2,1,2017,12,5,23,14,0,2017-12-23 14:28:43,2017-12-23 14:46:03,1040.0,0.28888888888888886,8.100000000000023,15.599999999999994,0.0,53.999999999999986,5,0.0,,46.483333333333334,0.5192307692307708,356.79194444444437,0,0.31493589743589756,17.006538461538465,1
-44.1,390.1,97.2,7.657,18,13,-7.0,373.3,73.6,92949.2,1,2017,12,5,23,14,0,2017-12-23 14:53:23,2017-12-23 15:20:13,1610.0,0.44722222222222224,16.80000000000001,23.60000000000001,0.0,52.77018633540374,5,0.0,,7.333333333333333,0.7118644067796612,357.23916666666656,0,0.3244491525423728,17.121242236024845,1
-7.7,398.3,100.0,23.346,16,6,-7.6,359.4,27.6,93073.6,1,2017,12,5,23,20,0,2017-12-23 20:40:55,2017-12-24 04:44:45,29030.0,8.063888888888888,38.900000000000034,72.4,69.6,8.978298312090942,10,124.40000000000873,1.7873563218392061,320.7,0.5372928176795584,365.30305555555543,0,0.32245856353591157,2.895129176713745,0
-40.3,389.9,98.0,12.71,16,7,-26.6,371.6,58.0,93155.8,1,2017,12,6,24,11,0,2017-12-24 11:36:23,2017-12-24 12:25:53,2970.0,0.825,18.299999999999955,40.0,42.0,48.484848484848484,9,82.19999999999709,1.9571428571427878,411.6333333333333,0.45749999999999885,366.1280555555554,0,0.31775000000000003,15.406060606060608,1
-41.1,382.0,68.4,8.577,14,7,-30.3,369.4,42.0,93256.4,1,2017,12,6,24,20,0,2017-12-24 20:17:03,2017-12-24 20:50:03,1980.0,0.55,12.600000000000023,26.400000000000006,56.0,48.00000000000001,7,100.59999999999127,1.7964285714284156,471.1666666666667,0.477272727272728,366.67805555555543,0,0.3248863636363636,15.594545454545454,1
-7.7,398.0,100.0,10.620999999999999,15,7,-7.6,371.4,67.6,93259.0,1,2017,12,6,24,20,0,2017-12-24 20:58:21,2017-12-25 00:37:11,13130.0,3.647222222222222,26.600000000000023,32.400000000000006,0.8000000000000114,8.883472962680885,8,2.6000000000058208,3.2500000000072298,8.3,0.8209876543209882,370.32527777777767,0,0.32780864197530857,2.9120792079207916,0
-40.9,382.4,79.2,11.738,15,7,-23.2,368.6,42.4,93370.3,1,2017,12,0,25,13,0,2017-12-25 13:09:23,2017-12-25 13:55:03,2740.0,0.7611111111111111,13.799999999999955,36.800000000000004,57.6,48.35036496350366,8,111.30000000000291,1.9322916666667171,752.2,0.3749999999999987,371.0863888888888,0,0.31896739130434776,15.422189781021897,1
-7.7,399.6,100.0,16.578,10,4,-7.8,366.1,49.6,93423.3,1,2017,12,0,25,19,0,2017-12-25 19:14:25,2017-12-26 00:56:44,20539.0,5.705277777777778,33.5,50.4,29.6,8.83392570232241,6,53.0,1.7905405405405403,319.3666666666667,0.6646825396825397,376.7916666666666,0,0.3289285714285714,2.9057305613710502,0
-40.7,384.4,88.0,13.437000000000001,14,4,-22.8,369.6,46.0,93520.1,1,2017,12,1,26,12,0,2017-12-26 12:04:23,2017-12-26 12:56:33,3130.0,0.8694444444444445,14.799999999999955,42.0,54.0,48.30670926517572,10,96.80000000000291,1.7925925925926465,667.65,0.3523809523809513,377.66111111111104,0,0.31992857142857145,15.454696485623003,1
-7.7,398.0,100.0,23.541,12,2,-7.7,358.6,27.2,93647.3,1,2017,12,1,26,19,0,2017-12-26 19:19:52,2017-12-27 03:27:52,29280.0,8.133333333333333,39.39999999999998,72.8,60.8,8.950819672131148,10,127.19999999999709,2.092105263157847,383.31666666666666,0.541208791208791,385.79444444444437,0,0.3233653846153846,2.8943852459016397,0
-40.7,390.0,98.0,16.747,16,6,-39.5,372.4,45.6,93745.0,1,2017,12,2,27,13,0,2017-12-27 13:53:43,2017-12-27 14:58:43,3900.0,1.0833333333333333,17.600000000000023,52.4,54.4,48.36923076923077,10,97.69999999999709,1.7959558823528878,625.85,0.3358778625954203,386.8777777777777,0,0.31959923664122136,15.458769230769231,1
-7.7,397.8,100.0,17.791,12,4,-7.7,365.8,46.0,93838.0,1,2017,12,2,27,19,0,2017-12-27 19:47:52,2017-12-28 01:55:52,22080.0,6.133333333333334,32.0,54.0,52.0,8.804347826086955,8,93.0,1.7884615384615385,289.15,0.5925925925925926,393.011111111111,0,0.32946296296296296,2.90070652173913,0
-40.3,390.1,98.0,17.38,17,6,-23.3,368.7,43.6,93935.6,1,2017,12,3,28,12,0,2017-12-28 12:40:35,2017-12-28 13:47:55,4040.0,1.1222222222222222,21.400000000000034,54.4,56.4,48.475247524752476,11,97.60000000000582,1.7304964539008125,644.7166666666667,0.3933823529411771,394.1333333333332,0,0.31948529411764703,15.487128712871286,1
-7.6,398.8,100.0,24.748,13,3,-7.8,356.8,24.0,94079.1,1,2017,12,3,28,20,0,2017-12-28 20:04:13,2017-12-29 04:37:43,30810.0,8.558333333333334,42.0,76.0,74.0,8.880233690360273,10,143.5,1.9391891891891893,376.3,0.5526315789473685,402.69166666666655,0,0.32563157894736844,2.891684518013632,0
-40.1,389.9,97.2,15.828,14,3,-22.8,370.3,48.0,94160.7,1,2017,12,4,29,11,0,2017-12-29 11:46:52,2017-12-29 12:48:22,3690.0,1.025,19.599999999999966,49.2,52.0,48.00000000000001,11,81.59999999999127,1.5692307692306013,429.15,0.3983739837398367,403.7166666666665,0,0.3217073170731707,15.441951219512196,1
-42.8,389.9,97.2,13.731,14,4,-33.9,372.4,54.4,94576.0,1,2017,12,6,31,11,0,2017-12-31 11:27:39,2017-12-31 12:17:39,3000.0,0.8333333333333334,17.5,42.800000000000004,42.800000000000004,51.36,10,415.3000000000029,9.70327102803745,2799.2833333333333,0.40887850467289716,404.54999999999984,0,0.3208177570093458,16.4772,1
-7.7,397.2,100.0,23.531,12,2,-7.8,358.2,27.6,94717.6,1,2017,12,6,31,20,0,2017-12-31 20:14:01,2018-01-01 04:21:50,29269.0,8.130277777777778,39.0,72.4,69.6,8.90498479620076,10,141.60000000000582,2.0344827586207734,476.3666666666667,0.5386740331491713,412.68027777777763,0,0.3250138121546961,2.8942430557928183,0
-45.3,390.1,96.8,13.597999999999999,14,3,-37.2,372.5,54.4,94795.7,1,2018,1,0,1,10,0,2018-01-01 10:30:24,2018-01-01 11:16:24,2760.0,0.7666666666666667,17.600000000000023,42.4,45.6,55.30434782608695,11,78.09999999999127,1.7127192982454225,368.56666666666666,0.4150943396226421,413.4469444444443,0,0.3207075471698113,17.73652173913043,1
-7.7,397.2,100.0,22.725,13,3,-7.7,360.3,30.0,94933.8,1,2018,1,0,1,18,0,2018-01-01 18:28:21,2018-01-02 02:19:10,28249.0,7.8469444444444445,36.89999999999998,70.0,66.8,8.92066975822153,10,138.10000000000582,2.067365269461165,431.95,0.5271428571428568,421.2938888888887,0,0.3246428571428572,2.896031717936918,0
-41.0,382.6,75.2,11.955,14,5,-6.0,362.8,37.6,95042.6,1,2018,1,1,2,12,0,2018-01-02 12:06:20,2018-01-02 12:51:50,2730.0,0.7583333333333333,19.80000000000001,37.6,62.4,49.582417582417584,9,108.80000000000291,1.7435897435897902,587.1666666666666,0.5265957446808514,422.05222222222204,0,0.3179521276595745,15.764835164835166,1
-41.6,383.7,85.2,3.181,15,10,-32.6,377.7,75.2,95042.6,1,2018,1,1,2,12,0,2018-01-02 12:56:00,2018-01-02 13:08:00,720.0,0.2,6.0,10.0,0.0,50.0,5,0.0,,4.166666666666667,0.6,422.25222222222203,0,0.3181,15.905,1
-42.4,389.8,97.6,3.9360000000000004,16,11,-8.4,374.5,85.2,95042.6,1,2018,1,1,2,13,0,2018-01-02 13:13:00,2018-01-02 13:27:50,890.0,0.24722222222222223,15.300000000000011,12.399999999999991,0.0,50.15730337078648,5,0.0,,5.0,1.2338709677419373,422.49944444444424,0,0.3174193548387099,15.920898876404495,1
-7.6,398.7,100.0,24.21,14,4,-7.7,357.6,25.6,95176.6,1,2018,1,1,2,19,0,2018-01-02 19:23:33,2018-01-03 03:45:52,30139.0,8.371944444444445,41.099999999999966,74.4,72.0,8.886824380370948,10,134.0,1.8611111111111112,355.71666666666664,0.5524193548387092,430.8713888888887,0,0.3254032258064516,2.8918013205481268,0
-10.7,390.1,98.0,21.199,17,6,-22.9,364.5,31.2,95301.8,1,2018,1,2,3,12,0,2018-01-03 12:37:04,2018-01-03 14:00:14,4990.0,1.386111111111111,25.600000000000023,66.8,68.8,48.192384769539075,11,125.19999999999709,1.8197674418604228,531.2,0.3832335329341321,432.2574999999998,0,0.31735029940119763,15.293867735470943,1
-7.8,398.7,100.0,21.176,12,3,-7.7,361.8,35.2,95410.6,1,2018,1,2,3,19,0,2018-01-03 19:31:15,2018-01-04 02:49:39,26304.0,7.306666666666667,36.89999999999998,64.8,62.8,8.86861313868613,9,108.80000000000291,1.7324840764331675,331.01666666666665,0.5694444444444441,439.5641666666665,0,0.3267901234567901,2.8981751824817517,0
-40.3,389.9,98.0,21.984,18,5,-22.7,362.1,28.4,95533.2,1,2018,1,3,4,12,0,2018-01-04 12:09:50,2018-01-04 13:35:20,5130.0,1.425,27.799999999999955,69.6,71.6,48.84210526315789,13,122.59999999999127,1.7122905027931743,560.1833333333333,0.3994252873563212,440.9891666666665,0,0.3158620689655173,15.427368421052632,1
-7.8,396.8,100.0,21.163,13,3,-7.7,361.7,35.2,95662.0,1,2018,1,3,4,18,0,2018-01-04 18:47:11,2018-01-05 02:05:20,26289.0,7.3025,35.10000000000002,64.8,62.8,8.873673399520712,10,128.8000000000029,2.0509554140127855,311.85,0.5416666666666671,448.2916666666665,0,0.32658950617283955,2.8980486134885313,0
-40.8,390.0,97.2,17.183,15,4,-23.0,369.5,43.2,95761.9,1,2018,1,4,5,12,0,2018-01-05 12:15:02,2018-01-05 13:21:33,3991.0,1.1086111111111112,20.5,54.0,56.8,48.709596592332744,11,99.89999999999418,1.7588028169013061,609.7,0.37962962962962965,449.4002777777776,0,0.3182037037037037,15.499574041593585,1
-7.7,398.9,100.0,22.169,12,3,-7.7,360.5,32.0,95887.6,1,2018,1,4,5,20,0,2018-01-05 20:13:49,2018-01-06 03:53:03,27554.0,7.653888888888889,38.39999999999998,68.0,65.2,8.88437250489947,9,125.70000000001164,1.9279141104296262,412.26666666666665,0.5647058823529408,457.0541666666665,0,0.32601470588235293,2.896436089134064,0
-40.7,390.2,98.0,21.471,20,7,-31.1,363.6,30.4,96022.3,1,2018,1,5,6,12,0,2018-01-06 12:23:02,2018-01-06 13:46:12,4990.0,1.386111111111111,26.599999999999966,67.6,69.6,48.76953907815631,13,134.6999999999971,1.9353448275861653,509.98333333333335,0.39349112426035454,458.4402777777776,0,0.3176183431952663,15.490100200400802,1
-7.8,396.9,100.0,16.871,12,5,-7.7,366.5,48.4,96129.3,1,2018,1,5,6,19,0,2018-01-06 19:38:01,2018-01-07 01:26:51,20930.0,5.813888888888889,30.399999999999977,51.6,49.6,8.875298614429049,7,107.0,2.157258064516129,351.81666666666666,0.5891472868217049,464.2541666666665,0,0.32695736434108524,2.901844242713808,0
-41.6,389.9,96.0,8.211,11,4,-33.0,373.4,70.4,96183.5,1,2018,1,6,7,10,0,2018-01-07 10:39:33,2018-01-07 11:10:23,1850.0,0.5138888888888888,16.5,25.599999999999994,29.599999999999994,49.81621621621621,7,54.19999999999709,1.8310810810809832,552.7,0.6445312500000001,464.7680555555554,0,0.3207421875000001,15.978162162162164,1
-7.7,398.9,100.0,20.546999999999997,12,5,-7.6,362.8,36.0,96306.5,1,2018,1,6,7,18,0,2018-01-07 18:17:30,2018-01-08 01:22:50,25520.0,7.088888888888889,36.099999999999966,64.0,60.0,9.028213166144202,7,123.0,2.05,427.1166666666667,0.5640624999999995,471.8569444444443,0,0.32104687499999995,2.8984796238244512,0
-40.5,390.1,96.8,14.872,13,3,-23.5,371.2,50.4,96398.7,1,2018,1,0,8,11,0,2018-01-08 11:57:13,2018-01-08 12:55:03,3470.0,0.9638888888888889,18.900000000000034,46.4,49.6,48.138328530259365,10,92.19999999999709,1.8588709677418767,634.3833333333333,0.4073275862068973,472.8208333333332,0,0.32051724137931037,15.429164265129682,1
-7.6,397.3,100.0,24.035999999999998,11,2,-7.7,357.7,25.2,96536.6,1,2018,1,0,8,19,0,2018-01-08 19:33:39,2018-01-09 03:52:08,29909.0,8.308055555555555,39.60000000000002,74.8,71.6,9.00331004045605,9,137.90000000000873,1.925977653631407,398.6,0.5294117647058827,481.12888888888875,0,0.3213368983957219,2.893095723695209,0
-40.2,388.4,96.4,17.659000000000002,15,4,-23.0,368.3,41.2,96648.7,1,2018,1,1,9,12,0,2018-01-09 12:09:49,2018-01-09 13:18:59,4150.0,1.1527777777777777,20.099999999999966,55.2,58.8,47.8843373493976,11,112.09999999999127,1.9064625850338652,497.68333333333334,0.36413043478260804,482.2816666666665,0,0.3199094202898551,15.318650602409642,1
-7.7,397.9,100.0,18.569000000000003,10,1,-7.7,364.5,42.8,96740.4,1,2018,1,1,9,19,0,2018-01-09 19:04:02,2018-01-10 01:28:12,23050.0,6.402777777777778,33.39999999999998,57.2,53.60000000000001,8.933622559652928,9,91.69999999999709,1.7108208955223334,345.05,0.5839160839160835,488.6844444444443,0,0.32463286713286715,2.900147505422994,0
-40.1,385.9,90.8,13.482000000000001,12,1,-40.6,374.0,48.4,96833.2,1,2018,1,2,10,11,0,2018-01-10 11:58:36,2018-01-10 12:50:16,3100.0,0.8611111111111112,11.899999999999977,42.4,51.6,49.23870967741935,11,92.80000000000291,1.798449612403157,630.4,0.28066037735849003,489.5455555555554,0,0.3179716981132076,15.656516129032259,1
-7.6,398.3,100.0,20.405,8,-1,-7.7,362.3,37.2,96913.4,1,2018,1,2,10,19,0,2018-01-10 19:50:02,2018-01-11 02:52:32,25350.0,7.041666666666667,36.0,62.8,53.599999999999994,8.91834319526627,9,80.19999999999709,1.4962686567163637,419.76666666666665,0.5732484076433121,496.58722222222207,0,0.32492038216560515,2.897751479289941,0
-40.7,389.6,96.0,15.494000000000002,12,0,-39.0,373.9,48.0,96996.7,1,2018,1,3,11,12,0,2018-01-11 12:01:59,2018-01-11 13:01:39,3580.0,0.9944444444444445,15.700000000000045,48.0,52.0,48.26815642458101,12,83.30000000000291,1.601923076923133,549.45,0.3270833333333343,497.58166666666654,0,0.3227916666666667,15.580558659217878,1
-7.7,398.0,100.0,17.738,9,0,-7.6,365.2,46.0,97086.9,1,2018,1,3,11,17,0,2018-01-11 17:53:21,2018-01-12 00:00:11,22010.0,6.113888888888889,32.80000000000001,54.0,50.0,8.832348932303498,9,90.19999999999709,1.8039999999999419,291.7,0.6074074074074076,503.6955555555554,0,0.3284814814814815,2.901263062244434,0
-40.5,389.9,96.8,16.562,13,1,-38.8,372.9,45.2,97179.1,1,2018,1,4,12,12,0,2018-01-12 12:13:14,2018-01-12 13:17:34,3860.0,1.0722222222222222,17.0,51.599999999999994,54.8,48.12435233160621,12,92.20000000001164,1.6824817518250301,733.05,0.3294573643410853,504.7677777777776,0,0.3209689922480621,15.446424870466323,1
-7.6,397.8,100.0,21.590999999999998,10,2,-7.7,361.4,34.0,97310.0,1,2018,1,4,12,20,0,2018-01-12 20:07:14,2018-01-13 03:34:14,26820.0,7.45,36.400000000000034,66.0,62.8,8.859060402684564,8,130.89999999999418,2.084394904458506,409.6666666666667,0.5515151515151521,512.2177777777777,0,0.3271363636363636,2.898120805369127,0
-43.7,383.3,68.0,5.327000000000001,9,3,-35.4,372.4,51.2,97405.7,1,2018,1,5,13,11,0,2018-01-13 11:24:52,2018-01-13 11:43:42,1130.0,0.3138888888888889,10.900000000000034,16.799999999999997,48.8,53.5221238938053,6,95.69999999999709,1.9610655737704323,470.6333333333333,0.648809523809526,512.5316666666665,0,0.31708333333333344,16.970973451327435,1
-45.7,390.1,96.8,9.329,14,6,-44.6,377.7,68.0,97405.7,1,2018,1,5,13,11,0,2018-01-13 11:49:32,2018-01-13 12:22:02,1950.0,0.5416666666666666,12.400000000000034,28.799999999999997,0.0,53.169230769230765,8,0.0,,5.833333333333333,0.4305555555555568,513.0733333333332,0,0.3239236111111112,17.222769230769234,1
-40.6,382.8,83.6,12.89,18,7,-39.3,369.7,43.2,97527.2,1,2018,1,5,13,17,0,2018-01-13 17:40:33,2018-01-13 18:30:43,3010.0,0.8361111111111111,13.100000000000023,40.39999999999999,53.599999999999994,48.3189368770764,11,121.5,2.2667910447761197,318.51666666666665,0.3242574257425749,513.9094444444443,0,0.3190594059405941,15.416611295681063,1
-7.7,398.1,100.0,20.097,15,4,-7.7,362.9,38.8,97611.5,1,2018,1,5,13,21,0,2018-01-13 21:25:53,2018-01-14 04:21:52,24959.0,6.933055555555556,35.200000000000045,61.2,44.8,8.827276733843503,11,84.30000000000291,1.8816964285714937,175.16666666666666,0.5751633986928112,520.8424999999999,0,0.32838235294117646,2.898721903922433,0
-46.2,390.1,96.0,9.763,12,4,-38.3,373.6,65.6,97678.0,1,2018,1,6,14,12,0,2018-01-14 12:06:02,2018-01-14 12:38:52,1970.0,0.5472222222222223,16.5,30.400000000000006,34.400000000000006,55.55329949238579,8,66.5,1.9331395348837206,464.1666666666667,0.5427631578947367,521.3897222222221,0,0.32115131578947365,17.841015228426393,1
-7.8,398.1,100.0,23.24,15,6,-7.7,359.1,28.4,97818.2,1,2018,1,6,14,20,0,2018-01-14 20:24:55,2018-01-15 04:26:25,28890.0,8.025,39.0,71.6,67.6,8.922118380062305,9,140.1999999999971,2.073964497041377,466.05,0.5446927374301677,529.414722222222,0,0.3245810055865922,2.8959501557632397,0
-43.9,382.2,66.4,4.773,11,6,-36.2,372.4,51.2,97907.7,1,2018,1,0,15,12,0,2018-01-15 12:08:59,2018-01-15 12:25:49,1010.0,0.28055555555555556,9.800000000000011,15.200000000000003,48.8,54.17821782178219,5,89.5,1.834016393442623,462.56666666666666,0.6447368421052638,529.6952777777776,0,0.31401315789473677,17.012673267326733,1
-44.1,389.9,96.8,9.87,15,8,-87.4,381.1,66.4,97907.7,1,2018,1,0,15,13,0,2018-01-15 13:35:12,2018-01-15 14:09:32,2060.0,0.5722222222222222,8.799999999999955,30.39999999999999,0.0,53.126213592233,7,0.0,,69.38333333333334,0.2894736842105249,530.2674999999998,0,0.324671052631579,17.24854368932039,1
