charge_end_I,charge_end_U,charge_end_soc,charge_energy,charge_max_temp,charge_min_temp,charge_start_I,charge_start_U,charge_start_soc,mileage,vehicle_id,year,month,week,day,hour,night,start,end,second_interval,charge_hour,dU,dsoc,ddsoc,dsoc/hour,dtemp,dmileage,dmileage/soc,interval_min,dU/dsoc,sum_charge,phase,energy/dsoc,P/kW,charge_mode
-3.2,392.2,100.0,16.116,15,4,-38.9,371.7,50.0,76094.0,3,2017,12,2,13,11,0,2017-12-13 11:31:47,2017-12-13 12:35:17,3810.0,1.0583333333333333,20.5,50.0,50.0,47.24409448818898,11,63.89999999999418,1.2779999999998837,658.8333333333334,0.41,127.77888888888887,0,0.32232,15.22771653543307,1
-39.9,382.7,88.0,14.175999999999998,18,7,-6.0,363.3,43.2,76176.0,3,2017,12,2,13,17,0,2017-12-13 17:05:04,2017-12-13 18:01:04,3360.0,0.9333333333333333,19.399999999999977,44.8,56.8,47.99999999999999,11,82.0,1.443661971830986,269.78333333333336,0.4330357142857138,128.7122222222222,0,0.3164285714285714,15.188571428571427,1
-14.2,393.6,100.0,22.009,15,0,-39.1,364.3,31.2,76251.4,3,2017,12,3,14,9,0,2017-12-14 09:12:37,2017-12-14 10:43:17,5440.0,1.511111111111111,29.30000000000001,68.8,56.8,45.529411764705884,15,75.39999999999418,1.327464788732292,911.55,0.425872093023256,130.22333333333333,0,0.3198982558139535,14.564779411764707,1
-40.5,383.4,90.4,5.843999999999999,16,9,-26.3,370.6,72.4,76295.2,3,2017,12,3,14,12,0,2017-12-14 12:46:46,2017-12-14 13:09:36,1370.0,0.38055555555555554,12.799999999999955,18.0,27.599999999999994,47.299270072992705,7,43.80000000000291,1.5869565217392363,123.48333333333333,0.7111111111111086,130.6038888888889,0,0.32466666666666666,15.356496350364964,1
-24.5,393.9,100.0,11.735,18,8,-6.0,365.9,63.2,76337.9,3,2017,12,3,14,15,0,2017-12-14 15:06:04,2017-12-14 15:52:24,2780.0,0.7722222222222223,28.0,36.8,27.200000000000003,47.6546762589928,10,42.69999999999709,1.5698529411763633,116.46666666666667,0.7608695652173914,131.3761111111111,0,0.3188858695652174,15.19640287769784,1
-40.5,385.2,95.2,17.05,20,7,-23.3,366.7,41.2,76418.5,3,2017,12,3,14,19,0,2017-12-14 19:54:11,2017-12-14 21:00:41,3990.0,1.1083333333333334,18.5,54.0,58.8,48.721804511278194,13,80.60000000000582,1.370748299319827,241.78333333333333,0.3425925925925926,132.48444444444442,0,0.31574074074074077,15.38345864661654,1
-14.6,394.1,100.0,20.570999999999998,16,3,-22.7,363.4,36.0,76502.9,3,2017,12,4,15,10,0,2017-12-15 10:30:46,2017-12-15 11:54:06,5000.0,1.3888888888888888,30.700000000000045,64.0,59.2,46.08,13,84.39999999999418,1.4256756756755773,810.0833333333334,0.4796875000000007,133.8733333333333,0,0.32142187499999997,14.811119999999999,1
-14.3,392.0,100.0,19.762999999999998,20,7,-23.1,365.2,38.4,76587.3,3,2017,12,4,15,17,0,2017-12-15 17:56:38,2017-12-15 19:15:58,4760.0,1.3222222222222222,26.80000000000001,61.6,61.6,46.58823529411765,13,84.40000000000873,1.3701298701300118,362.53333333333336,0.43506493506493527,135.19555555555553,0,0.32082792207792205,14.946806722689075,1
-4.2,390.5,100.0,19.199,21,6,-23.2,365.9,39.6,76693.2,3,2017,12,4,15,22,0,2017-12-15 22:02:12,2017-12-15 23:18:32,4580.0,1.2722222222222221,24.600000000000023,60.4,60.4,47.4759825327511,15,105.89999999999418,1.7533112582780495,166.23333333333332,0.4072847682119209,136.46777777777774,0,0.3178642384105961,15.090917030567688,1
-2.4,393.2,100.0,19.785,17,5,-39.9,368.5,38.4,76770.4,3,2017,12,5,16,13,0,2017-12-16 13:54:32,2017-12-16 15:14:02,4770.0,1.325,24.69999999999999,61.6,61.6,46.49056603773585,12,77.19999999999709,1.253246753246706,876.0,0.40097402597402576,137.79277777777773,0,0.32118506493506493,14.932075471698115,1
-13.9,393.6,100.0,21.108,19,6,-39.0,366.1,34.0,76857.4,3,2017,12,5,16,20,0,2017-12-16 20:44:28,2017-12-16 22:11:28,5220.0,1.45,27.5,66.0,66.0,45.51724137931035,13,87.0,1.3181818181818181,330.43333333333334,0.4166666666666667,139.24277777777772,0,0.31981818181818183,14.557241379310346,1
-14.2,394.7,100.0,22.926,22,10,-39.3,362.5,28.0,76975.4,3,2017,12,6,17,16,0,2017-12-17 16:04:24,2017-12-17 17:36:14,5510.0,1.5305555555555554,32.19999999999999,72.0,72.0,47.041742286751365,12,118.0,1.6388888888888888,1072.9333333333334,0.4472222222222221,140.77333333333328,0,0.3184166666666666,14.978874773139745,1
-9.8,395.2,100.0,22.802,23,7,-40.3,363.6,27.6,77077.5,3,2017,12,6,17,21,0,2017-12-17 21:41:18,2017-12-17 23:12:08,5450.0,1.5138888888888888,31.599999999999966,72.4,72.4,47.82385321100918,16,102.10000000000582,1.4102209944752184,245.06666666666666,0.43646408839778955,142.28722222222217,0,0.3149447513812154,15.061871559633028,1
-14.4,395.0,100.0,21.749000000000002,21,10,-39.6,364.7,32.0,77195.4,3,2017,12,0,18,14,0,2017-12-18 14:21:32,2017-12-18 15:49:52,5300.0,1.4722222222222223,30.30000000000001,68.0,68.0,46.18867924528302,11,117.89999999999418,1.733823529411679,909.4,0.44558823529411784,143.7594444444444,0,0.3198382352941177,14.77290566037736,1
-2.9,393.3,100.0,22.072,15,-1,-8.5,358.2,30.8,77292.2,3,2017,12,1,19,10,0,2017-12-19 10:05:35,2017-12-19 11:58:55,6800.0,1.8888888888888888,35.10000000000002,69.2,69.2,36.635294117647064,16,96.80000000000291,1.3988439306358802,1095.7166666666667,0.5072254335260119,145.64833333333328,0,0.3189595375722543,11.685176470588235,1
-11.5,387.0,100.0,22.653000000000002,23,10,-23.3,360.3,27.2,77397.4,3,2017,12,1,19,17,0,2017-12-19 17:57:26,2017-12-19 19:26:26,5340.0,1.4833333333333334,26.69999999999999,72.8,72.8,49.078651685393254,13,105.19999999999709,1.445054945054905,358.51666666666665,0.3667582417582416,147.1316666666666,0,0.31116758241758247,15.271685393258428,1
-3.2,390.9,100.0,20.988000000000003,22,6,-39.1,364.7,35.6,77488.4,3,2017,12,1,19,23,0,2017-12-19 23:08:02,2017-12-20 00:34:52,5210.0,1.4472222222222222,26.19999999999999,64.4,64.4,44.49904030710173,16,91.0,1.4130434782608694,221.6,0.40683229813664573,148.57888888888883,0,0.32590062111801243,14.502264875239925,1
-3.3,391.9,100.0,21.258000000000003,17,2,-23.2,364.9,33.2,77931.6,3,2017,12,4,22,8,0,2017-12-22 08:45:50,2017-12-22 10:12:20,5190.0,1.4416666666666667,27.0,66.8,19.199999999999996,46.335260115606935,15,26.10000000000582,1.3593750000003035,559.6166666666667,0.4041916167664671,150.0205555555555,0,0.3182335329341318,14.745433526011563,1
-14.8,392.2,100.0,19.45,23,12,-39.3,368.1,39.2,78035.5,3,2017,12,4,22,17,0,2017-12-22 17:40:12,2017-12-22 18:57:42,4650.0,1.2916666666666667,24.099999999999966,60.8,60.8,47.070967741935476,11,103.89999999999418,1.7088815789472727,447.8666666666667,0.39638157894736786,151.31222222222215,0,0.3199013157894737,15.058064516129031,1
-14.6,394.5,100.0,22.186999999999998,19,3,-39.5,363.7,30.4,78132.4,3,2017,12,5,23,7,0,2017-12-23 07:58:29,2017-12-23 09:28:19,5390.0,1.4972222222222222,30.80000000000001,69.6,69.6,46.4860853432282,16,96.89999999999418,1.3922413793102613,780.7833333333333,0.4425287356321841,152.80944444444438,0,0.3187787356321839,14.81877551020408,1
-13.9,393.0,100.0,22.546,23,10,-38.7,361.6,29.2,78247.3,3,2017,12,5,23,17,0,2017-12-23 17:32:05,2017-12-23 19:04:15,5530.0,1.5361111111111112,31.399999999999977,70.8,70.8,46.090415913200715,13,114.90000000000873,1.6228813559323267,483.76666666666665,0.44350282485875675,154.34555555555548,0,0.3184463276836158,14.677323688969258,1
-41.0,380.7,76.0,9.193999999999999,20,7,-39.5,369.1,46.4,78329.3,3,2017,12,5,23,22,0,2017-12-23 22:48:43,2017-12-23 23:24:23,2140.0,0.5944444444444444,11.599999999999966,29.6,53.6,49.794392523364486,13,82.0,1.5298507462686566,224.46666666666667,0.3918918918918907,154.9399999999999,0,0.31060810810810807,15.466542056074765,1
-14.7,383.6,99.6,21.814,20,8,-30.3,361.5,30.4,78404.0,3,2017,12,6,24,15,0,2017-12-24 15:06:54,2017-12-24 16:31:54,5100.0,1.4166666666666667,22.100000000000023,69.19999999999999,45.6,48.8470588235294,12,74.69999999999709,1.6381578947367783,942.5166666666667,0.31936416184971134,156.35666666666657,0,0.3152312138728324,15.398117647058823,1
-7.6,390.1,100.0,21.769000000000002,16,2,-7.8,360.2,32.0,78504.3,3,2017,12,6,24,21,0,2017-12-24 21:42:06,2017-12-25 05:15:42,27216.0,7.56,29.900000000000034,68.0,67.6,8.994708994708995,14,100.30000000000291,1.4837278106509308,310.2,0.43970588235294167,163.91666666666657,0,0.3201323529411765,2.8794973544973548,0
-14.3,394.1,100.0,24.118000000000002,23,9,-39.5,358.9,24.0,78620.2,3,2017,12,0,25,14,0,2017-12-25 14:12:45,2017-12-25 15:52:15,5970.0,1.6583333333333334,35.200000000000045,76.0,76.0,45.82914572864321,14,115.89999999999418,1.5249999999999233,537.05,0.4631578947368427,165.5749999999999,0,0.3173421052631579,14.543517587939698,1
-7.7,392.8,100.0,21.729,7,1,-7.6,359.2,31.6,78706.7,3,2017,12,1,26,19,0,2017-12-26 19:26:34,2017-12-27 02:58:53,27139.0,7.538611111111111,33.60000000000002,68.4,68.4,9.07328936217252,6,86.5,1.2646198830409356,1654.3166666666666,0.4912280701754389,173.11361111111103,0,0.31767543859649117,2.882361177641033,0
-40.7,384.9,90.4,10.469000000000001,11,2,-40.7,375.7,57.6,78756.6,3,2017,12,2,27,9,0,2017-12-27 09:24:20,2017-12-27 10:04:50,2430.0,0.675,9.199999999999989,32.800000000000004,42.4,48.592592592592595,9,49.90000000000873,1.1768867924530362,385.45,0.2804878048780484,173.78861111111104,0,0.31917682926829266,15.50962962962963,1
-24.4,391.0,100.0,19.378,19,8,-6.1,361.4,38.8,78846.6,3,2017,12,2,27,15,0,2017-12-27 15:02:18,2017-12-27 16:16:08,4430.0,1.2305555555555556,29.600000000000023,61.2,51.60000000000001,49.73363431151242,11,90.0,1.7441860465116277,297.46666666666664,0.4836601307189546,175.0191666666666,0,0.31663398692810457,15.747358916478554,1
-14.5,391.4,100.0,18.415,21,5,-23.2,366.5,43.2,78937.6,3,2017,12,2,27,20,0,2017-12-27 20:37:38,2017-12-27 21:51:18,4420.0,1.2277777777777779,24.899999999999977,56.8,56.8,46.26244343891402,16,91.0,1.602112676056338,261.5,0.4383802816901405,176.24694444444438,0,0.32420774647887324,14.99864253393665,1
-24.5,394.6,100.0,20.158,20,9,-33.9,366.3,36.0,79030.4,3,2017,12,3,28,15,0,2017-12-28 15:03:26,2017-12-28 16:20:36,4630.0,1.2861111111111112,28.30000000000001,64.0,64.0,49.762419006479476,11,92.79999999998836,1.449999999999818,1032.1333333333334,0.4421875000000002,177.53305555555548,0,0.31496875,15.673606911447084,1
-7.7,389.7,100.0,22.112,16,4,-7.7,359.1,30.4,79135.5,3,2017,12,3,28,20,0,2017-12-28 20:13:27,2017-12-29 03:54:32,27665.0,7.684722222222222,30.599999999999966,69.6,69.6,9.056931140430146,12,105.10000000000582,1.5100574712644517,232.85,0.43965517241379265,185.2177777777777,0,0.3177011494252874,2.8773974335803363,0
-14.6,391.6,100.0,21.816,18,5,-22.8,362.1,31.2,79217.9,3,2017,12,4,29,12,0,2017-12-29 12:21:38,2017-12-29 13:50:28,5330.0,1.4805555555555556,29.5,68.8,68.8,46.46904315196998,13,82.39999999999418,1.1976744186045667,507.1,0.4287790697674419,186.69833333333327,0,0.31709302325581395,14.735009380863039,1
-14.3,393.0,100.0,19.152,21,7,-23.2,366.3,40.0,79304.0,3,2017,12,4,29,18,0,2017-12-29 18:23:22,2017-12-29 19:40:12,4610.0,1.2805555555555554,26.69999999999999,60.0,60.0,46.85466377440348,14,86.10000000000582,1.435000000000097,272.9,0.4449999999999998,187.97888888888883,0,0.31920000000000004,14.95600867678959,1
-3.1,390.1,100.0,17.578,20,5,-35.5,367.1,44.8,79399.9,3,2017,12,4,29,23,0,2017-12-29 23:22:46,2017-12-30 00:32:46,4200.0,1.1666666666666667,23.0,55.2,55.2,47.31428571428572,15,95.89999999999418,1.7373188405796045,222.56666666666666,0.41666666666666663,189.1455555555555,0,0.3184420289855072,15.066857142857142,1
-14.7,384.8,99.2,22.232,21,10,-23.6,361.7,28.8,79516.8,3,2017,12,5,30,16,0,2017-12-30 16:43:08,2017-12-30 18:10:28,5240.0,1.4555555555555555,23.100000000000023,70.4,71.2,48.36641221374047,11,116.90000000000873,1.6418539325843922,970.3666666666667,0.3281250000000003,190.60111111111104,0,0.3157954545454545,15.273893129770993,1
-3.5,383.8,100.0,22.465999999999998,23,9,-23.3,361.4,27.6,79630.6,3,2017,12,5,30,22,0,2017-12-30 22:12:44,2017-12-30 23:40:54,5290.0,1.4694444444444446,22.400000000000034,72.4,71.6,49.2703213610586,14,113.80000000000291,1.589385474860376,242.26666666666668,0.3093922651933706,192.07055555555547,0,0.31030386740331484,15.28877126654064,1
-3.8,392.3,100.0,23.284000000000002,19,4,-23.0,359.7,27.6,79850.4,3,2018,1,0,1,19,0,2018-01-01 19:42:07,2018-01-01 21:19:57,5870.0,1.6305555555555555,32.60000000000002,72.4,72.4,44.40204429301534,15,219.79999999998836,3.035911602209784,2641.2166666666667,0.45027624309392295,193.70111111111103,0,0.3216022099447514,14.279795570698468,1
-11.3,394.4,100.0,20.044,16,4,-21.0,365.0,37.2,79944.7,3,2018,1,1,2,13,0,2018-01-02 13:01:20,2018-01-02 14:20:40,4760.0,1.3222222222222222,29.399999999999977,62.8,62.8,47.49579831932773,12,94.30000000000291,1.5015923566879446,941.3833333333333,0.4681528662420379,195.02333333333326,0,0.319171974522293,15.159327731092437,1
-11.3,391.4,100.0,19.805999999999997,20,6,-18.2,363.9,37.2,80026.5,3,2018,1,1,2,19,0,2018-01-02 19:12:43,2018-01-02 20:30:53,4690.0,1.3027777777777778,27.5,62.8,62.8,48.2046908315565,14,81.80000000000291,1.3025477707006834,292.05,0.43789808917197454,196.32611111111103,0,0.3153821656050955,15.202899786780382,1
-40.3,385.7,94.0,17.963,14,4,-26.2,365.7,37.6,80112.9,3,2018,1,2,3,13,0,2018-01-03 13:42:42,2018-01-03 14:52:22,4180.0,1.1611111111111112,20.0,56.4,62.4,48.57416267942583,10,86.39999999999418,1.3846153846152913,1031.8166666666666,0.3546099290780142,197.48722222222213,0,0.3184929078014185,15.470526315789474,1
-42.1,384.5,91.2,18.527,16,7,-34.5,363.9,32.0,80185.1,3,2018,1,3,4,15,0,2018-01-04 15:03:53,2018-01-04 16:14:23,4230.0,1.175,20.600000000000023,59.2,62.0,50.38297872340426,9,72.20000000001164,1.1645161290324457,1451.5166666666667,0.34797297297297336,198.66222222222214,0,0.3129560810810811,15.767659574468086,1
-7.7,389.4,100.0,20.875,14,2,-7.7,361.9,36.0,80253.9,3,2018,1,3,4,20,0,2018-01-04 20:06:02,2018-01-05 03:20:42,26080.0,7.2444444444444445,27.5,64.0,55.2,8.83435582822086,12,68.79999999998836,1.246376811593992,231.65,0.4296875,205.90666666666658,0,0.326171875,2.8815184049079754,0
-14.1,392.7,100.0,17.631,17,6,-39.1,368.9,45.2,80341.1,3,2018,1,4,5,18,0,2018-01-05 18:14:12,2018-01-05 19:24:42,4230.0,1.175,23.80000000000001,54.8,54.8,46.638297872340424,11,87.20000000001164,1.5912408759126213,893.5,0.43430656934306594,207.0816666666666,0,0.32173357664233576,15.005106382978724,1
-3.1,390.4,100.0,21.544,22,9,-38.7,363.8,32.0,80436.7,3,2018,1,4,5,22,0,2018-01-05 22:53:42,2018-01-06 00:21:18,5256.0,1.46,26.599999999999966,68.0,68.0,46.57534246575342,13,95.59999999999127,1.405882352941048,209.0,0.3911764705882348,208.5416666666666,0,0.3168235294117647,14.756164383561645,1
-9.7,394.3,100.0,22.59,20,7,-39.0,362.7,28.4,80545.2,3,2018,1,5,6,18,0,2018-01-06 18:19:47,2018-01-06 19:49:47,5400.0,1.5,31.600000000000023,71.6,71.6,47.73333333333333,13,108.5,1.5153631284916202,1078.4833333333333,0.4413407821229054,210.0416666666666,0,0.31550279329608943,15.06,1
-14.2,391.7,100.0,18.989,22,7,-38.7,367.7,40.0,80644.4,3,2018,1,5,6,22,0,2018-01-06 22:49:59,2018-01-07 00:05:58,4559.0,1.2663888888888888,24.0,60.0,60.0,47.378811142794476,15,99.19999999999709,1.653333333333285,180.2,0.4,211.30805555555548,0,0.31648333333333334,14.994604079842073,1
-46.2,381.8,78.0,13.037,17,8,-38.5,366.2,37.2,80740.4,3,2018,1,6,7,16,0,2018-01-07 16:25:21,2018-01-07 17:09:51,2670.0,0.7416666666666667,15.600000000000023,40.8,62.8,55.01123595505617,9,96.0,1.5286624203821657,979.3833333333333,0.3823529411764712,212.04972222222216,0,0.31953431372549024,17.57797752808989,1
-27.7,393.5,100.0,6.992999999999999,19,12,-6.9,372.5,78.4,80740.4,3,2018,1,6,7,17,0,2018-01-07 17:26:14,2018-01-07 17:50:34,1460.0,0.40555555555555556,21.0,21.599999999999994,-0.4000000000000057,53.260273972602725,7,0.0,-0.0,16.383333333333333,0.9722222222222224,212.45527777777772,0,0.32375000000000004,17.243013698630136,1
-7.7,389.0,100.0,19.647000000000002,16,4,-7.7,362.8,38.4,80837.3,3,2018,1,6,7,21,0,2018-01-07 21:23:35,2018-01-08 04:12:35,24540.0,6.816666666666666,26.19999999999999,61.6,61.6,9.036674816625917,12,96.90000000000873,1.5730519480520897,213.01666666666668,0.4253246753246751,219.2719444444444,0,0.3189448051948052,2.8822004889975554,0
-0.8,391.8,100.0,20.237000000000002,15,1,-29.7,363.4,37.2,80902.0,3,2018,1,2,10,11,0,2018-01-10 11:37:17,2018-01-10 13:00:47,5010.0,1.3916666666666666,28.400000000000034,62.8,62.8,45.125748502994014,14,64.69999999999709,1.0302547770700174,3324.7,0.4522292993630579,220.66361111111107,0,0.32224522292993635,14.541556886227546,1
-15.7,392.8,100.0,11.402999999999999,16,5,-34.7,370.1,64.0,80949.7,3,2018,1,2,10,16,0,2018-01-10 16:03:25,2018-01-10 16:44:05,2440.0,0.6777777777777778,22.69999999999999,36.0,36.0,53.114754098360656,11,47.69999999999709,1.3249999999999191,182.63333333333333,0.6305555555555552,221.34138888888884,0,0.31675,16.824098360655736,1
-9.7,396.1,100.0,21.046999999999997,15,1,-29.4,362.0,34.0,81023.0,3,2018,1,3,11,13,0,2018-01-11 13:05:54,2018-01-11 14:29:14,5000.0,1.3888888888888888,34.10000000000002,66.0,66.0,47.52,14,73.30000000000291,1.1106060606061048,1221.8166666666666,0.516666666666667,222.73027777777773,0,0.31889393939393934,15.153839999999999,1
-2.4,390.2,100.0,20.41,19,3,-39.1,365.2,36.0,81110.4,3,2018,1,3,11,18,0,2018-01-11 18:34:51,2018-01-11 19:57:22,4951.0,1.3752777777777778,25.0,64.0,64.0,46.536053322561095,16,87.39999999999418,1.365624999999909,245.61666666666667,0.390625,224.1055555555555,0,0.31890625,14.840638254898,1
-7.6,390.4,100.0,13.056,15,-1,-7.7,367.2,58.8,81171.2,3,2018,1,3,11,21,0,2018-01-11 21:51:55,2018-01-12 02:23:35,16300.0,4.527777777777778,23.19999999999999,41.2,41.2,9.099386503067485,16,60.80000000000291,1.4757281553398764,114.55,0.5631067961165045,228.63333333333327,0,0.3168932038834951,2.8835337423312883,0
-2.8,393.0,100.0,14.867,13,4,-39.8,372.1,54.0,81226.2,3,2018,1,4,12,14,0,2018-01-12 14:06:36,2018-01-12 15:05:36,3540.0,0.9833333333333333,20.899999999999977,46.0,46.0,46.779661016949156,9,55.0,1.1956521739130435,703.0166666666667,0.454347826086956,229.6166666666666,0,0.32319565217391305,15.11898305084746,1
-2.3,390.4,100.0,20.027,20,5,-39.5,365.6,36.8,81305.8,3,2018,1,4,12,19,0,2018-01-12 19:53:10,2018-01-12 21:12:10,4740.0,1.3166666666666667,24.799999999999955,63.2,63.2,48.0,15,79.60000000000582,1.259493670886168,287.56666666666666,0.3924050632911385,230.93333333333325,0,0.31688291139240504,15.210379746835445,1
-14.5,394.7,100.0,20.995,16,3,-39.1,365.8,34.0,81387.4,3,2018,1,5,13,11,0,2018-01-13 11:58:09,2018-01-13 13:23:49,5140.0,1.4277777777777778,28.899999999999977,66.0,66.0,46.22568093385214,13,81.59999999999127,1.236363636363504,885.9833333333333,0.43787878787878753,232.36111111111103,0,0.3181060606060606,14.70466926070039,1
-14.5,392.5,100.0,22.815,23,9,-39.6,361.5,28.4,81511.4,3,2018,1,5,13,17,0,2018-01-13 17:58:38,2018-01-13 19:31:48,5590.0,1.5527777777777778,31.0,71.6,71.6,46.11091234347048,14,124.0,1.7318435754189945,274.81666666666666,0.4329608938547486,233.9138888888888,0,0.31864525139664807,14.693023255813953,1
-40.5,383.1,90.8,13.642000000000001,20,8,-39.4,369.5,48.0,81595.4,3,2018,1,5,13,22,0,2018-01-13 22:14:35,2018-01-13 23:07:45,3190.0,0.8861111111111111,13.600000000000023,42.8,52.0,48.30094043887147,12,84.0,1.6153846153846154,162.78333333333333,0.3177570093457949,234.79999999999993,0,0.3187383177570094,15.3953605015674,1
-27.9,389.6,100.0,22.201999999999998,22,11,-36.6,360.4,28.8,81686.9,3,2018,1,6,14,16,0,2018-01-14 16:38:08,2018-01-14 17:54:28,4580.0,1.2722222222222221,29.200000000000045,71.2,62.0,55.965065502183414,11,91.5,1.4758064516129032,1050.3833333333334,0.4101123595505624,236.07222222222214,0,0.31182584269662916,17.451353711790393,1
-40.4,387.1,96.8,21.545,24,8,-40.7,363.3,28.4,81812.7,3,2018,1,6,14,22,0,2018-01-14 22:02:59,2018-01-14 23:27:19,5060.0,1.4055555555555554,23.80000000000001,68.4,70.4,48.66403162055337,16,125.80000000000291,1.7869318181818594,248.51666666666668,0.3479532163742691,237.4777777777777,0,0.3149853801169591,15.328458498023718,1
-14.5,393.3,100.0,20.53,19,8,-39.3,365.4,36.0,81905.8,3,2018,1,0,15,15,0,2018-01-15 15:39:51,2018-01-15 17:04:11,5060.0,1.4055555555555554,27.900000000000034,64.0,60.8,45.533596837944664,11,93.10000000000582,1.5312500000000957,972.5333333333333,0.43593750000000053,238.88333333333327,0,0.32078125,14.606324110671938,1
-16.3,395.8,100.0,22.851999999999997,23,8,-39.4,362.1,28.0,82016.9,3,2018,1,0,15,21,0,2018-01-15 21:25:32,2018-01-15 22:56:12,5440.0,1.511111111111111,33.69999999999999,72.0,72.0,47.64705882352941,15,111.09999999999127,1.5430555555554344,261.35,0.4680555555555554,240.3944444444444,0,0.31738888888888883,15.122647058823528,1
-27.2,395.6,100.0,13.769,16,8,-7.0,365.2,56.8,82084.4,3,2018,1,1,16,16,0,2018-01-16 16:43:06,2018-01-16 17:30:06,2820.0,0.7833333333333333,30.400000000000034,43.2,43.2,55.14893617021277,8,67.5,1.5625,1066.9,0.7037037037037045,241.17777777777772,0,0.31872685185185184,17.57744680851064,1
-14.8,392.0,100.0,18.992,20,6,-39.6,367.3,40.4,82168.2,3,2018,1,1,16,21,0,2018-01-16 21:16:45,2018-01-16 22:32:35,4550.0,1.2638888888888888,24.69999999999999,59.6,59.6,47.15604395604396,14,83.80000000000291,1.4060402684564246,226.65,0.4144295302013421,242.4416666666666,0,0.3186577181208054,15.026637362637365,1
-27.8,397.4,100.0,16.872,19,9,-45.0,374.4,46.8,82254.4,3,2018,1,2,17,15,0,2018-01-17 15:05:00,2018-01-17 16:02:37,3457.0,0.9602777777777778,23.0,53.2,53.2,55.40063638993347,10,86.19999999999709,1.6203007518796444,992.4166666666666,0.4323308270676692,243.40194444444438,0,0.3171428571428571,17.569916112236044,1
-14.6,392.2,100.0,21.85,23,9,-30.2,361.5,31.6,82359.9,3,2018,1,2,17,20,0,2018-01-17 20:42:12,2018-01-17 22:10:22,5290.0,1.4694444444444446,30.69999999999999,68.4,68.4,46.54820415879017,14,105.5,1.5423976608187133,279.5833333333333,0.44883040935672497,244.87138888888882,0,0.3194444444444444,14.869565217391305,1
-14.6,392.8,100.0,18.785999999999998,18,8,-39.5,368.3,40.8,82448.1,3,2018,1,3,18,14,0,2018-01-18 14:01:17,2018-01-18 15:15:47,4470.0,1.2416666666666667,24.5,59.2,59.2,47.67785234899329,10,88.20000000001164,1.4898648648650614,950.9166666666666,0.4138513513513513,246.1130555555555,0,0.31733108108108105,15.1296644295302,1
-14.4,393.2,100.0,21.339000000000002,20,9,-25.5,362.1,33.2,82648.0,3,2018,1,4,19,14,0,2018-01-19 14:56:37,2018-01-19 16:23:17,5200.0,1.4444444444444444,31.099999999999966,66.8,-33.2,46.246153846153845,11,103.5,-3.117469879518072,1066.65,0.46556886227544864,248.9130555555555,0,0.31944610778443117,14.773153846153848,1
-2.8,390.6,100.0,22.160999999999998,22,7,-30.1,361.2,30.0,82748.2,3,2018,1,4,19,21,0,2018-01-19 21:20:25,2018-01-19 22:47:05,5200.0,1.4444444444444444,29.400000000000034,70.0,70.0,48.46153846153846,15,100.19999999999709,1.4314285714285298,297.1333333333333,0.4200000000000005,250.35749999999996,0,0.31658571428571425,15.342230769230769,1
-40.7,389.1,97.2,18.666,17,7,-32.1,366.1,38.4,82836.4,3,2018,1,5,20,15,0,2018-01-20 15:20:22,2018-01-20 16:32:22,4320.0,1.2,23.0,58.800000000000004,61.6,49.00000000000001,10,88.19999999999709,1.4318181818181346,993.2833333333333,0.391156462585034,251.55749999999995,0,0.3174489795918367,15.555000000000001,1
-2.9,390.4,100.0,19.305,21,8,-39.5,366.5,39.2,82919.5,3,2018,1,5,20,20,0,2018-01-20 20:00:00,2018-01-20 21:15:10,4510.0,1.2527777777777778,23.899999999999977,60.8,58.0,48.532150776053214,13,83.10000000000582,1.4327586206897556,207.63333333333333,0.3930921052631575,252.8102777777777,0,0.31751644736842105,15.409756097560976,1
-2.2,391.0,100.0,19.831,16,3,-39.5,365.9,38.0,83005.8,3,2018,1,6,21,13,0,2018-01-21 13:20:16,2018-01-21 14:38:26,4690.0,1.3027777777777778,25.100000000000023,62.0,62.0,47.59061833688699,13,86.30000000000291,1.3919354838710147,965.1,0.4048387096774197,254.1130555555555,0,0.3198548387096774,15.222089552238804,1
-24.8,396.0,100.0,22.749000000000002,22,6,-39.8,361.5,28.4,83110.4,3,2018,1,6,21,18,0,2018-01-21 18:56:28,2018-01-21 20:25:18,5330.0,1.4805555555555556,34.5,71.6,71.6,48.36022514071294,16,104.59999999999127,1.4608938547484815,258.03333333333336,0.4818435754189945,255.59361111111104,0,0.3177234636871509,15.36517823639775,1
-2.6,390.6,100.0,20.915,16,2,-39.1,365.4,34.0,83198.8,3,2018,1,0,22,13,0,2018-01-22 13:43:50,2018-01-22 15:06:50,4980.0,1.3833333333333333,25.200000000000045,66.0,66.0,47.71084337349398,14,88.40000000000873,1.3393939393940717,1038.5333333333333,0.3818181818181825,256.97694444444437,0,0.3168939393939394,15.119277108433735,1
-14.4,386.8,100.0,20.26,21,6,-39.4,365.1,36.0,83291.8,3,2018,1,0,22,18,0,2018-01-22 18:13:37,2018-01-22 19:33:37,4800.0,1.3333333333333333,21.69999999999999,64.0,64.0,48.0,15,93.0,1.453125,186.78333333333333,0.3390624999999998,258.3102777777777,0,0.3165625,15.195000000000002,1
